time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count,time,price,asset_id
2024-12-31T01:00:00.0000000Z,2024-12-31T02:00:00.0000000Z,2024-12-31T01:01:29.8250000Z,2024-12-31T01:59:42.9830000Z,92331,92408,91900,92265,56.1865777,296,2024-12-31 01:00:00+00:00,92331,BTC
2024-12-31T02:00:00.0000000Z,2024-12-31T03:00:00.0000000Z,2024-12-31T02:00:46.9120000Z,2024-12-31T02:58:40.7870000Z,92255,92518,92131,92332,6.752891650000002,161,2024-12-31 02:00:00+00:00,92255,BTC
2024-12-31T03:00:00.0000000Z,2024-12-31T04:00:00.0000000Z,2024-12-31T03:00:44.3660000Z,2024-12-31T03:59:58.1100000Z,92351,92452,92082,92342,7.382956109999999,137,2024-12-31 03:00:00+00:00,92351,BTC
2024-12-31T04:00:00.0000000Z,2024-12-31T05:00:00.0000000Z,2024-12-31T04:00:16.2840000Z,2024-12-31T04:59:21.3420000Z,92376,92634,92233,92314,43.130240709999974,342,2024-12-31 04:00:00+00:00,92376,BTC
2024-12-31T05:00:00.0000000Z,2024-12-31T06:00:00.0000000Z,2024-12-31T05:00:00.5880000Z,2024-12-31T05:59:47.4640000Z,92296,92582,92245,92475,5.495727579999999,185,2024-12-31 05:00:00+00:00,92296,BTC
2024-12-31T06:00:00.0000000Z,2024-12-31T07:00:00.0000000Z,2024-12-31T06:00:15.3310000Z,2024-12-31T06:57:22.5760000Z,92473,92885,92463,92649,15.355527950000006,272,2024-12-31 06:00:00+00:00,92473,BTC
2024-12-31T07:00:00.0000000Z,2024-12-31T08:00:00.0000000Z,2024-12-31T07:00:14.7960000Z,2024-12-31T07:59:45.8310000Z,92684,92793,92645,92713,8.289137019999998,236,2024-12-31 07:00:00+00:00,92684,BTC
2024-12-31T08:00:00.0000000Z,2024-12-31T09:00:00.0000000Z,2024-12-31T08:00:05.8130000Z,2024-12-31T08:59:55.0650000Z,92723,94532,92711,93782,156.45474590999999,955,2024-12-31 08:00:00+00:00,92723,BTC
2024-12-31T09:00:00.0000000Z,2024-12-31T10:00:00.0000000Z,2024-12-31T09:00:40.6050000Z,2024-12-31T09:58:46.3420000Z,93774,94007,93683,93861,7.228298489999999,248,2024-12-31 09:00:00+00:00,93774,BTC
2024-12-31T10:00:00.0000000Z,2024-12-31T11:00:00.0000000Z,2024-12-31T10:00:42.1120000Z,2024-12-31T10:58:35.9760000Z,93859,94114,93526,93966,36.64452037,353,2024-12-31 10:00:00+00:00,93859,BTC
2024-12-31T11:00:00.0000000Z,2024-12-31T12:00:00.0000000Z,2024-12-31T11:00:12.2660000Z,2024-12-31T11:59:54.8880000Z,94003,94125,93850,94088,13.165860599999997,347,2024-12-31 11:00:00+00:00,94003,BTC
2024-12-31T12:00:00.0000000Z,2024-12-31T13:00:00.0000000Z,2024-12-31T12:00:00.4770000Z,2024-12-31T12:59:46.9360000Z,94088,94782,94088,94426,47.296572639999994,615,2024-12-31 12:00:00+00:00,94088,BTC
2024-12-31T13:00:00.0000000Z,2024-12-31T14:00:00.0000000Z,2024-12-31T13:00:33.6770000Z,2024-12-31T13:58:41.2980000Z,94411,95880,94385,95444,142.31012723999999,1041,2024-12-31 13:00:00+00:00,94411,BTC
2024-12-31T14:00:00.0000000Z,2024-12-31T15:00:00.0000000Z,2024-12-31T14:00:16.8720000Z,2024-12-31T14:59:50.7600000Z,95485,96117,95284,95532,115.43210605000003,725,2024-12-31 14:00:00+00:00,95485,BTC
2024-12-31T15:00:00.0000000Z,2024-12-31T16:00:00.0000000Z,2024-12-31T15:00:03.0180000Z,2024-12-31T15:59:53.4260000Z,95523,95835,94828,95285,97.37491298999993,645,2024-12-31 15:00:00+00:00,95523,BTC
2024-12-31T16:00:00.0000000Z,2024-12-31T17:00:00.0000000Z,2024-12-31T16:00:14.3080000Z,2024-12-31T16:59:59.6250000Z,95322,95453,94487,94679,86.71577853000002,758,2024-12-31 16:00:00+00:00,95322,BTC
2024-12-31T17:00:00.0000000Z,2024-12-31T18:00:00.0000000Z,2024-12-31T17:00:05.9290000Z,2024-12-31T17:59:39.3030000Z,94697,94814,93081,93981,107.94285086,785,2024-12-31 17:00:00+00:00,94697,BTC
2024-12-31T18:00:00.0000000Z,2024-12-31T19:00:00.0000000Z,2024-12-31T18:00:18.2670000Z,2024-12-31T18:59:59.1740000Z,93941,94240,93665,93758,57.257005289999995,252,2024-12-31 18:00:00+00:00,93941,BTC
2024-12-31T19:00:00.0000000Z,2024-12-31T20:00:00.0000000Z,2024-12-31T19:00:01.7730000Z,2024-12-31T19:59:51.3520000Z,93760,94158,93600,94008,7.863549589999998,195,2024-12-31 19:00:00+00:00,93760,BTC
2024-12-31T20:00:00.0000000Z,2024-12-31T21:00:00.0000000Z,2024-12-31T20:00:00.9050000Z,2024-12-31T20:59:52.9320000Z,94025,94059,93300,93415,4.5654752,279,2024-12-31 20:00:00+00:00,94025,BTC
2024-12-31T21:00:00.0000000Z,2024-12-31T22:00:00.0000000Z,2024-12-31T21:00:00.2040000Z,2024-12-31T21:59:27.6890000Z,93386,93777,93336,93682,28.484949759999996,250,2024-12-31 21:00:00+00:00,93386,BTC
2024-12-31T22:00:00.0000000Z,2024-12-31T23:00:00.0000000Z,2024-12-31T22:00:05.3890000Z,2024-12-31T22:59:23.1720000Z,93703,93703,93227,93294,67.85934468999999,329,2024-12-31 22:00:00+00:00,93703,BTC
2024-12-31T23:00:00.0000000Z,2025-01-01T00:00:00.0000000Z,2024-12-31T23:00:26.0640000Z,2024-12-31T23:59:51.0180000Z,93300,93582,93237,93381,4.85993693,115,2024-12-31 23:00:00+00:00,93300,BTC
2025-01-01T00:00:00.0000000Z,2025-01-01T01:00:00.0000000Z,2025-01-01T00:00:06.5530000Z,2025-01-01T00:59:50.7480000Z,93347,94272,93318,94211,63.60429212999999,390,2025-01-01 00:00:00+00:00,93347,BTC
2025-01-01T01:00:00.0000000Z,2025-01-01T02:00:00.0000000Z,2025-01-01T01:00:13.2220000Z,2025-01-01T01:59:53.0660000Z,94188,94188,93416,93421,14.544311170000002,171,2025-01-01 01:00:00+00:00,94188,BTC
2025-01-01T02:00:00.0000000Z,2025-01-01T03:00:00.0000000Z,2025-01-01T02:00:01.3840000Z,2025-01-01T02:58:15.9490000Z,93421,93893,93416,93858,8.502786899999998,128,2025-01-01 02:00:00+00:00,93421,BTC
2025-01-01T03:00:00.0000000Z,2025-01-01T04:00:00.0000000Z,2025-01-01T03:00:59.4320000Z,2025-01-01T03:59:57.6920000Z,93823,93825,93533,93629,16.807264110000006,231,2025-01-01 03:00:00+00:00,93823,BTC
2025-01-01T04:00:00.0000000Z,2025-01-01T05:00:00.0000000Z,2025-01-01T04:00:01.1060000Z,2025-01-01T04:59:41.2580000Z,93629,93629,93338,93355,16.913788590000003,256,2025-01-01 04:00:00+00:00,93629,BTC
